[2026-08-05T08:00:20.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (11ms, 2072B)
[2026-08-05T08:00:20.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (12ms, 1363B)
[2026-08-05T08:00:20.595Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:00:42.634Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (10ms, 3167B)
[2026-08-05T08:00:42.634Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (13ms, 2506B)
[2026-08-05T08:00:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (5ms, 2072B)
[2026-08-05T08:00:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (6ms, 1363B)
[2026-08-05T08:00:50.588Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:01:12.629Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:01:12.629Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:01:20.570Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:01:20.570Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:01:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (7ms, 262B)
[2026-08-05T08:01:42.632Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:01:42.632Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (11ms, 2506B)
[2026-08-05T08:01:50.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (5ms, 2072B)
[2026-08-05T08:01:50.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:01:50.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:02:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:02:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (6ms, 2506B)
[2026-08-05T08:02:20.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:02:20.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:02:20.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (8ms, 262B)
[2026-08-05T08:02:42.634Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (9ms, 3167B)
[2026-08-05T08:02:42.635Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (10ms, 2506B)
[2026-08-05T08:02:50.570Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (4ms, 2072B)
[2026-08-05T08:02:50.570Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:02:50.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:03:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:03:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (10ms, 2506B)
[2026-08-05T08:03:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:03:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:03:20.579Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:03:42.618Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (10ms, 3167B)
[2026-08-05T08:03:42.618Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (10ms, 2506B)
[2026-08-05T08:03:50.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:03:50.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:03:50.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:04:12.628Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:04:12.628Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:04:20.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → pending (?ms, ?B)
[2026-08-05T08:04:20.570Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → pending (?ms, ?B)
[2026-08-05T08:04:20.586Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (?ms, 262B)
[2026-08-05T08:04:42.618Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:04:42.618Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:04:50.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (6ms, 2072B)
[2026-08-05T08:04:50.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (5ms, 1363B)
[2026-08-05T08:04:50.579Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:05:12.626Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:05:12.626Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:05:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (9ms, 2072B)
[2026-08-05T08:05:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (10ms, 1363B)
[2026-08-05T08:05:20.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:05:42.630Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:05:42.630Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:05:50.566Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:05:50.566Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (6ms, 1363B)
[2026-08-05T08:05:50.574Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:06:12.619Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:06:12.619Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:06:20.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:06:20.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:06:20.583Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:06:42.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:06:42.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:06:50.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:06:50.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:06:50.585Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:07:12.619Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:07:12.619Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:07:20.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (5ms, 2072B)
[2026-08-05T08:07:20.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (6ms, 1363B)
[2026-08-05T08:07:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:07:42.632Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → pending (?ms, ?B)
[2026-08-05T08:07:42.632Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → pending (?ms, ?B)
[2026-08-05T08:07:50.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (11ms, 2072B)
[2026-08-05T08:07:50.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (10ms, 1363B)
[2026-08-05T08:07:50.587Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:08:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:08:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:08:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (11ms, 2072B)
[2026-08-05T08:08:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (14ms, 1363B)
[2026-08-05T08:08:20.592Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:08:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:08:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:08:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:08:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:08:50.590Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:09:12.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:09:12.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:09:20.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → pending (?ms, ?B)
[2026-08-05T08:09:20.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → pending (?ms, ?B)
[2026-08-05T08:09:20.588Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:09:42.628Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:09:42.628Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:09:50.574Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (6ms, 2072B)
[2026-08-05T08:09:50.574Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:09:50.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:10:12.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:10:12.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:10:20.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (6ms, 2072B)
[2026-08-05T08:10:20.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:10:20.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → pending (?ms, ?B)
[2026-08-05T08:10:42.625Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:10:42.626Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (6ms, 2506B)
[2026-08-05T08:10:50.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (9ms, 2072B)
[2026-08-05T08:10:50.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:10:50.583Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:11:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:11:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:11:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (6ms, 2072B)
[2026-08-05T08:11:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:11:20.586Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:11:42.630Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:11:42.630Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (9ms, 2506B)
[2026-08-05T08:11:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:11:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:11:50.590Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:12:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (5ms, 3167B)
[2026-08-05T08:12:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (6ms, 2506B)
[2026-08-05T08:12:20.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (10ms, 2072B)
[2026-08-05T08:12:20.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:12:20.579Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (8ms, 262B)
[2026-08-05T08:12:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:12:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:12:50.576Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:12:50.576Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:12:50.584Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:13:12.623Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (5ms, 3167B)
[2026-08-05T08:13:12.623Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (6ms, 2506B)
[2026-08-05T08:13:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (6ms, 2072B)
[2026-08-05T08:13:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:13:20.585Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:13:42.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:13:42.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:13:50.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (9ms, 2072B)
[2026-08-05T08:13:50.574Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:13:50.583Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:14:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:14:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:14:20.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (9ms, 2072B)
[2026-08-05T08:14:20.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:14:20.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:14:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:14:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:14:50.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:14:50.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:14:50.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (7ms, 262B)
[2026-08-05T08:15:12.634Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:15:12.634Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:15:20.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (6ms, 2072B)
[2026-08-05T08:15:20.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:15:20.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:15:42.634Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:15:42.634Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:15:50.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:15:50.573Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:15:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:16:12.623Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:16:12.623Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (6ms, 2506B)
[2026-08-05T08:16:20.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:16:20.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:16:20.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (7ms, 262B)
[2026-08-05T08:16:42.629Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:16:42.629Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (9ms, 2506B)
[2026-08-05T08:16:50.576Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:16:50.576Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (6ms, 1363B)
[2026-08-05T08:16:50.584Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:17:12.621Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:17:12.622Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (6ms, 2506B)
[2026-08-05T08:17:20.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:17:20.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (11ms, 1363B)
[2026-08-05T08:17:20.593Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:17:42.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:17:42.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:17:50.580Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:17:50.580Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:17:50.590Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:18:12.626Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:18:12.626Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:18:20.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:18:20.581Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:18:20.589Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (7ms, 262B)
[2026-08-05T08:18:42.631Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:18:42.631Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:18:50.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:18:50.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (6ms, 1363B)
[2026-08-05T08:18:50.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:19:12.627Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:19:12.627Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:19:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:19:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (9ms, 1363B)
[2026-08-05T08:19:20.580Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:19:42.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:19:42.633Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:19:50.583Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (3ms, 2072B)
